X,Y
-39.86575205790098,46.45009554705071
-39.7927676729575,46.45331134268756
-39.71979128539991,46.45646577841068
-39.64682286394129,46.45955904900545
-39.57386237729478,46.46259134925726
-39.500909794173474,46.465562873951534
-39.42796508329052,46.46847381787368
-39.35502821335903,46.47132437580911
-39.28209915309213,46.47411474254324
-39.20917787120293,46.476845112861454
-39.13626433640455,46.479515681549174
-39.063358517410116,46.482126643391794
-38.99046038293273,46.48467819317475
-38.91756990168552,46.48717052568342
-38.844687042381636,46.48960383570325
-38.77181177373415,46.49197831801961
-38.698944064456214,46.494294167417934
-38.62608388326094,46.496551578683615
-38.55323119886142,46.49875074660205
-38.480385979970826,46.500891865958685
-38.407548195302255,46.50297513153891
-38.33471781356881,46.505000738128125
-38.261894803483614,46.50696888051174
-38.189079133759805,46.50887975347517
-38.116270773110514,46.510733551803845
-38.04346969024881,46.51253047028311
-37.970675853887876,46.51427070369844
-37.89788923274077,46.5159544468352
-37.82510979552065,46.51758189447882
-37.75233751094064,46.51915324141471
-37.67957234771382,46.52066868242825
-37.60681427455337,46.522128412304895
-37.53406326017236,46.52353262583002
-37.46131927328393,46.52488151778904
-37.38858228260118,46.52617528296736
-37.31585225683725,46.52741411615039
-37.24312916470529,46.528598212123555
-37.17041297491833,46.52972776567223
-37.09770365618957,46.53080297158186
-37.02500117723211,46.53182402463783
-36.95230550675907,46.53279111962555
-36.879616613483556,46.53370445133045
-36.806934466118676,46.53456421453789
-36.73425903337759,46.53537060403333
-36.6615902839734,46.53612381460216
-36.58892818661921,46.536824041029774
-36.516272710028176,46.5374714781016
-36.44362382291337,46.538066320603036
-36.37098149398795,46.5386087633195
-36.29834569196502,46.53909900103639
-36.225716385557696,46.53953722853911
-36.153093543479116,46.5399236406131
-36.08047713444236,46.540258432043714
-36.00786712716061,46.54054179761641
-35.93526349034692,46.540773932116565
-35.86266619271446,46.5409550303296
-35.790075202976325,46.54108528704093
-35.717490489845645,46.54116489703596
-35.64491202203553,46.541194055100085
-35.572339768259106,46.54117295601873
-35.499773697229486,46.54110179457728
-35.4272137776598,46.54098076556117
-35.354659978263165,46.54081006375581
-35.2821122677527,46.54058988394659
-35.20957061484151,46.54032042091891
-35.13703498824277,46.54000186945822
-35.0645053566695,46.539634424349856
-34.99198168883492,46.53921828037932
-34.91946395345209,46.53875363233195
-34.84695211923414,46.53824067499317
-34.77444615489421,46.5376796031484
-34.701946029145404,46.53707061158305
-34.62945171070084,46.536413895082504
-34.556963168273654,46.53570964843222
-34.484480370576954,46.53495806641754
-34.412003286323845,46.53415934382393
-34.33953188422746,46.533313675436744
-34.26706613300094,46.53242125604146
-34.194606001357364,46.53148228042341
-34.12215145800989,46.53049694336806
-34.04970247167161,46.52946543966079
-33.97725901105566,46.52838796408701
-33.90482104487517,46.527264711432174
-33.8323885418432,46.52609587648159
-33.75996147067295,46.52488165402077
-33.687539800077495,46.52362223883507
-33.61512349876997,46.52231782570991
-33.54271253546348,46.520968609430696
-33.47030687887114,46.51957478478282
-33.39790649770611,46.51813654655173
-33.32551136068146,46.516654089522795
-33.253121436510355,46.51512760848145
-33.180736693905864,46.51355729821308
-33.108357101581134,46.511943353503106
-33.035982628249315,46.51028596913696
-32.96361324262348,46.50858533990001
-32.89124891341676,46.50684166057768
-32.818889609342285,46.50505512595537
-32.74653529911317,46.5032259308185
-32.67418595144255,46.50135426995251
-32.601841535043505,46.49944033814273
-32.5295020186292,46.49748433017464
-32.45716737091273,46.495486440833616
-32.3848375606072,46.49344686490506
-32.31251255642578,46.49136579717442
-32.24019232708154,46.489243432427045
-32.16787684128762,46.487079965448395
-32.09556606775714,46.484875591023844
-32.02325997520321,46.48263050393882
-31.95095853233898,46.480344898978736
-31.878661707877516,46.478018970928964
-31.806369470532005,46.475652914574965
-31.734081789015505,46.4732469247021
-31.661798632041165,46.4708011960958
-31.58951996832211,46.46831592354148
-31.51724576657145,46.465791301824545
-31.444975995502304,46.46322752573039
-31.372710623827782,46.46062479004443
-31.30044962026104,46.45798328955209
-31.22819295351516,46.45530321903873
-31.155940592303264,46.452584773289814
-31.083692505338497,46.44982814709073
-31.01144866133396,46.44703353522687
-30.93920902900279,46.44420113248368
-30.866973577058076,46.441331133646514
-30.79474227421296,46.43842373350083
-30.72251508918056,46.43547912683201
-30.65029199067399,46.43249750842546
-30.578072947406383,46.42947907306662
-30.505857928090837,46.42642401554085
-30.43364690144049,46.42333253063361
-30.361439836168458,46.42020481313027
-30.289236700987857,46.41704105781625
-30.21703746461181,46.41384145947697
-30.144842095753425,46.41060621289781
-30.07265056312584,46.407335512864215
-30.00046283544216,46.40402955416156
-29.928278881415515,46.40068853157528
-29.856098669759017,46.39731263989077
-29.783922169185793,46.39390207389343
-29.711749348408965,46.39045702836869
-29.63958017614164,46.38697769810193
-29.567414621096948,46.38346427787859
-29.495252651987997,46.37991696248405
-29.42309423752793,46.376335946703755
-29.350939346429843,46.37272142532306
-29.278787947406855,46.3690735931274
-29.206640009172123,46.36539264490222
-29.134495500438714,46.36167877543287
-29.062354389919783,46.35793217950479
-28.99021664632844,46.35415305190338
-28.918082238377792,46.350341587414036
-28.845951134780993,46.34649798082221
-28.773823304251124,46.34262242691326
-28.701698715501337,46.338715120472614
-28.629577337244722,46.334776256285686
-28.557459138194428,46.330806029137875
-28.48534408706355,46.326804633814604
-28.41323215256522,46.32277226510126
-28.34112330341256,46.31870911778327
-28.269017508318676,46.314615386646025
-28.196914735996703,46.31049126647494
-28.124814955159756,46.30633695205545
-28.052718134520948,46.302152638172906
-27.980624242793418,46.297938519612785
-27.908533248690254,46.29369479116044
-27.836445120924605,46.2894216476013
-27.76435982820958,46.28511928372078
-27.692277339258293,46.28078789430426
-27.62019762278388,46.2764276741372
-27.548120647499434,46.27203881800495
-27.476046382118103,46.26762152069296
-27.403974795352994,46.26317597698664
-27.331905855917224,46.25870238167136
-27.259839532523927,46.25420092953257
-27.18777579388619,46.24967181535563
-27.11571460871718,46.245115233926015
-27.043655945729967,46.24053138002907
-26.971599773637713,46.235920448450244
-26.899546061153504,46.23128263397491
-26.827494776990488,46.22661813138852
-26.755445889861782,46.22192713547646
-26.683399368480472,46.21720984102411
-26.61135518155972,46.21246644281693
-26.53931329781262,46.20769713564031
-26.467273685952293,46.202902114279624
-26.395236314691886,46.198081573520355
-26.323201152744474,46.19323570814782
-26.251168168823213,46.18836471294749
-26.179137331641208,46.18346878270475
-26.10710860991158,46.17854811220503
-26.03508197234746,46.173602896233724
-25.96305738766194,46.16863332957621
-25.891034824568184,46.16363960701796
-25.819014251779254,46.15862192334432
-25.746995638008325,46.153580473340746
-25.674978951968484,46.14851545179263
-25.602964162372853,46.143427053485354
-25.53095123793458,46.138315473204386
-25.45894014736673,46.133180905735045
-25.38693085938248,46.128023545862824
-25.31492334269492,46.12284358837311
-25.24291756601718,46.11764122805129
-25.170913498062376,46.11241665968277
-25.09891110754361,46.107170078052974
-25.02691036317404,46.101901677947325
-24.954911233666753,46.096611654151204
-24.88291368773488,46.091300201450025
-24.81091769409154,46.085967514629196
-24.738923221449856,46.08061378847414
-24.666930238522962,46.075239217770275
-24.59493871402393,46.06984399730294
-24.52294861666593,46.06442832185763
-24.45095991516206,46.058992386219714
-24.378972578225437,46.05353638517459
-24.306986574569194,46.048060513507686
-24.235001872906437,46.04256496600439
-24.163018441950303,46.037049937450156
-24.091036250413882,46.03151562263033
-24.019055267010327,46.025962216330356
-23.947075460452744,46.02038991333565
-23.87509679945424,46.01479890843158
-23.80311925272796,46.00918939640361
-23.731142788986997,46.003561572037114
-23.65916737694449,45.9979156301175
-23.587192985313557,45.992251765430176
-23.515219582807305,45.98657017276056
-23.443247138138872,45.980871046894066
-23.37127562002136,45.975154582616085
-23.299304997167905,45.96942097471204
-23.227335238291612,45.96367041796733
-23.15536631210561,45.957903107167354
-23.083398187323017,45.95211923709755
-23.011430832656952,45.9463190025433
-22.939464216820536,45.940502598290024
-22.867498308526887,45.934670219123134
-22.79553307648912,45.928822059828015
-22.72356848942037,45.92295831519011
-22.65160451603374,45.91707917999481
-22.57964112504235,45.91118484902751
-22.507678285159336,45.90527551707363
-22.435715965097806,45.899351378918595
-22.363754133570882,45.89341262934779
-22.291792759291678,45.88745946314663
-22.219831810973332,45.881492075100525
-22.147871257328937,45.87551065999487
-22.07591106707163,45.86951541261511
-22.003951208914536,45.863506527746615
-21.931991651570765,45.85748420017482
-21.860032363753433,45.851448624685105
-21.788073314175666,45.845399996062895
-21.71611447155058,45.839338509093615
-21.644155804591303,45.83326435856265
-21.572197282010944,45.82717773925541
-21.500238872522626,45.8210788459573
-21.428280544839474,45.814967873453746
-21.35632226767461,45.80884501653016
-21.28436400974114,45.80271046997192
-21.2124057397522,45.79656442856446
-21.1404474264209,45.79040708709317
-21.068489038460356,45.78423864034347
-20.996530544583702,45.77805928310078
-20.924571913504035,45.77186921015047
-20.852613113934495,45.765668616277985
-20.7806541145882,45.75945769626873
-20.708694884178264,45.7532366449081
-20.636735391417808,45.74700565698151
-20.564775605019953,45.740764927274356
-20.49281549369782,45.734514650572066
-20.420855026164514,45.72825502166003
-20.348894171133175,45.72198623532367
-20.276932897316918,45.7157084863484
-20.204971173428856,45.7094219695196
-20.133008968182107,45.7031268796227
-20.061046250289802,45.69682341144312
-19.989082988465057,45.690511759766245
-19.917119151420987,45.684192119377485
-19.845154707870716,45.677864685062254
-19.773189626527365,45.67152965160597
-19.701223876104045,45.66518721379403
-19.629257425313877,45.65883756641184
-19.55729024287,45.65248090424482
-19.485322297485506,45.64611742207836
-19.413353557873535,45.639747314697885
-19.3413839927472,45.63337077688881
-19.26941357081962,45.626988003436516
-19.197442260803907,45.62059918912643
-19.1254700314132,45.61420452874396
-19.0534968513606,45.60780421707451
-18.98152268935924,45.60139844890349
-18.909547514122234,45.59498741901631
-18.837571294362704,45.588571322198376
-18.765593998793758,45.58215035323509
-18.69361559612853,45.57572470691187
-18.621636055080135,45.569294578014116
-18.549655344361696,45.56286016132725
-18.477673432686338,45.556421651636676
-18.405690288767158,45.54997924372779
-18.333705881317297,45.54353313238602
-18.261720179049863,45.53708351239675
-18.18973315067799,45.53063057854541
-18.117744764914786,45.5241745256174
-18.04575499047337,45.517715548398115
-17.973763796066866,45.51125384167298
-17.901771150408393,45.50478960022741
-17.829777022211072,45.4983230188468
-17.75778138018802,45.49185429231657
-17.685784193052363,45.48538361542211
-17.61378542951721,45.47891118294883
-17.541785058295684,45.472437189682154
-17.46978304810091,45.46596183040747
-17.39777936764601,45.45948529991022
-17.325773985644098,45.45300779297578
-17.253766870808292,45.446529504389574
-17.18175799185172,45.440050628937
-17.10974731748749,45.43357136140348
-17.037734816428724,45.42709189657441
-16.965720457388556,45.420612429235206
-16.893704209080095,45.41413315417128
-16.821686040216456,45.407654266168024
-16.749665919510768,45.40117596001085
-16.677643815676138,45.394698430485185
-16.6056196974257,45.388221872376405
-16.533593533472573,45.381746480469964
-16.461565292529873,45.37527244955124
-16.38953494331071,45.36879997440563
-16.31750245452822,45.36232924981857
-16.24546779489551,45.35586047057544
-16.173430933125708,45.3493938314617
-16.10139183793193,45.3429295272627
-16.029350478027304,45.33646775276388
-15.957306822124933,45.33000870275062
-15.885260838937942,45.323552572008346
-15.81321249717947,45.317099555322486
-15.741161765562612,45.31064984747843
-15.669108612800501,45.3042036432616
-15.597053007606252,45.297761137457364
-15.524994918692988,45.29132252485117
-15.452934314773824,45.28488800022842
-15.380871164561881,45.27845775837451
-15.308805436770285,45.27203199407486
-15.23673710011215,45.265610902114865
-15.164666123300597,45.25919467727995
-15.092592475048743,45.25278351435549
-15.020516124069706,45.24637760812694
-14.948437039076618,45.23997715337969
-14.876355188782592,45.23358234489913
-14.804270541900744,45.2271933774707
-14.732183067144195,45.220810445879785
-14.660092733226065,45.21443374491179
-14.587999508859474,45.208063469352155
-14.515903362757543,45.20169981398624
-14.443804263633396,45.19534297359949
-14.371702180200145,45.18899314297731
-14.299597081170917,45.182650516905085
-14.227488935258826,45.17631529016826
-14.155377711176987,45.169987657552205
-14.083263377638533,45.163667813842366
-14.011145903356574,45.15735595382412
-13.939025257044234,45.15105227228289
-13.866901407414638,45.14475696400409
-13.79477432318089,45.1384702237731
-13.722643973056119,45.13219224637536
-13.650510325753448,45.125923226596264
-13.578373349985993,45.119663359221214
-13.506233014466876,45.11341283903565
-13.434089287909215,45.10717186082493
-13.36194213902612,45.100940619374505
-13.28979153653073,45.09471930946977
-13.217637449136157,45.088508125896126
-13.145479845555517,45.082307263439
-13.073318694501932,45.07611691688376
-13.001153964688523,45.06993728101587
-12.9289856248284,45.063768550620686
-12.856813643634702,45.057610920483654
-12.784637989820531,45.051464585390164
-12.712458632099018,45.04532974012563
-12.640275539183275,45.039206579475454
-12.56808867978643,45.033095298225064
-12.495898022621589,45.02699609115983
-12.423703536401888,45.02090915306522
-12.351505189840436,45.01483467872657
-12.27930295165036,45.00877286292935
-12.207096790544773,45.002723900458925
-12.134886675236801,44.996687986100724
-12.062672574439555,44.99066531464016
-11.990454456866162,44.984656080862635
-11.918232291229742,44.978660479553554
-11.846006046243414,44.97267870549833
-11.773775690620297,44.96671095348238
-11.701541193073508,44.960757418291074
-11.629302522316165,44.95481829470986
-11.557059647061395,44.948893777524134
-11.484812536022318,44.94298406151931
-11.412561157912052,44.93708934148079
-11.34030548144371,44.931209812193984
-11.268045475330418,44.925345668444294
-11.195781108285296,44.91949710501714
-11.123512349021457,44.91366431669792
-11.05123916625203,44.90784749827205
-10.978961528690132,44.902046844524925
-10.906679405048882,44.896262550241964
-10.834392764041393,44.89049481020858
-10.762101574380798,44.88474381921018
-10.689805804780212,44.87900977203217
-10.617505423952748,44.873292863459945
-10.545200400611531,44.867593288278925
-10.472890703469684,44.86191124127453
-10.400576301240315,44.85624691723214
-10.328257162636557,44.8506005109372
-10.255933256371526,44.84497221717508
-10.183604551158336,44.83936223073122
-10.111271015710116,44.833770746391004
-10.038932618739977,44.82819795893985
-9.966589328961042,44.82264406316318
-9.894241115086434,44.81710925384638
-9.821887945829271,44.811593725774884
-9.749529789902668,44.80609767373406
-9.677166616019752,44.80062129250935
-9.604798392893638,44.79516477688616
-9.532425089237444,44.78972832164988
-9.460046673764298,44.78431212158595
-9.387663115187312,44.778916371479745
-9.31527438221961,44.77354126611668
-9.242880443574311,44.76818700028218
-9.17048126796453,44.76285376876164
-9.09807682410339,44.75754176634048
-9.025667080704016,44.75225118780408
-8.953252006479522,44.74698222793789
-8.880831570143025,44.741735081527274
-8.808405740407654,44.736509943357675
-8.73597448598652,44.731307008214486
-8.663537775592749,44.72612647088313
-8.591095577939456,44.720968526148994
-8.518647861739765,44.7158333687975
-8.446194595706789,44.71072119361404
-8.37373574855366,44.70563219538406
-8.30127128899348,44.700566568892924
-8.228801185739385,44.695524508926056
-8.15632540750449,44.69050621026888
-8.08384392300191,44.68551186770679
-8.011356700944773,44.68054167602519
-7.938863710046187,44.6755958300095
-7.866364919019279,44.670674524445126
-7.793860296577169,44.665777954117466
-7.7213498114329795,44.660906313811935
-7.648833432299826,44.65605979831395
-7.57631112789083,44.6512386024089
-7.503782866919111,44.64644292088222
-7.431248618097781,44.6416729485193
-7.358708350139971,44.63692888010554
-7.2861620317588,44.63221091042637
-7.213609631667386,44.6275192342672
-7.14105111857884,44.62285404641341
-7.0684864612062945,44.61821554165042
-6.995915628262856,44.613603914763644
-6.92333858846166,44.6090193605385
-6.850755310515817,44.60446207376039
-6.778165763138445,44.5999322492147
-6.705569915042671,44.59543008168687
-6.6329677349416025,44.59095576596229
-6.560359191548374,44.58650949682637
-6.487744253576097,44.58209146906454
-6.415122889737894,44.577701877462175
-6.342495068746886,44.573340916804696
-6.269860759316188,44.56900878187752
-6.197219930158917,44.564705667466036
-6.1245725499882,44.56043176835567
-6.051918587517157,44.55618727933184
-5.979258011458907,44.55197239517993
-5.906590790526567,44.54778731068536
-5.833916893433257,44.54363222063353
-5.761236288892093,44.53950731980987
-5.688548945616206,44.53541280299976
-5.615854832318706,44.531348864988615
-5.543153917712718,44.52731570056187
-5.470446170511359,44.5233135045049
-5.397731559427752,44.519342471603125
-5.325010053175006,44.515402796641965
-5.252281620466254,44.511494674406805
-5.179546230014614,44.50761829968309
-5.106803850533199,44.503773867256186
-5.034054450735133,44.49996157191151
-4.9612979993335395,44.4961816084345
-4.888534465041521,44.49243417161053
-4.815763816572221,44.48871945622504
-4.742986022638747,44.485037657063415
-4.670201051954217,44.48138896891106
-4.597408873231755,44.477773586553404
-4.524609455184481,44.474191704775855
-4.451802766525507,44.47064351836379
-4.378988775967967,44.46712922210265
-4.306167452224969,44.46364901077783
-4.233338764009639,44.46020307917473
-4.160502680035093,44.456791622078775
-4.087659169014446,44.453414834275364
-4.014808199660834,44.45007291054992
-3.9419497406873623,44.44676604568783
-3.8690837608071567,44.44349443447451
-3.796210228733333,44.44025827169537
-3.723329113179015,44.43705775213583
-3.6504403828573153,44.43389307058127
-3.5775440064813653,44.430764421817116
-3.5046399527642773,44.42767200062879
-3.4317281904191708,44.42461600180167
-3.358808688159171,44.42159662012119
-3.285881414697391,44.41861405037275
-3.21294633874695,44.415668487341755
-3.1400034290209726,44.412760125813605
-3.0670526542325787,44.40988916057372
-2.9940939830948876,44.40705578640752
-2.921127384321016,44.40426019810038
-2.8481528266240863,44.40150259043776
-2.775170278717213,44.39878315820501
-2.7021797093135254,44.39610209618757
-2.6291810871261365,44.39345959917084
-2.5561743808681694,44.39085586194024
-2.483159559252739,44.38829107928116
-2.4101365909929733,44.38576544597903
-2.3371054448019777,44.383279156819235
-2.2640660893928866,44.38083240658721
-2.1910184934788157,44.37842539006833
-2.1179626257728827,44.37605830204804
-2.0448984549882097,44.373731337311725
-1.9718259498379123,44.37144469064479
-1.89874507903511,44.36919855683266
-1.82565581129293,44.36699313066072
-1.7525581153244865,44.36482860691441
-1.6794519598429032,44.36270518037911
-1.6063373135612933,44.360623045840256
-1.5332141451927752,44.35858239808322
-1.4600824234504808,44.35658343189344
-1.3869421170475205,44.35462634205632
-1.3137931946970172,44.352711323357255
-1.2406356251120894,44.35083857058166
-1.167469377005859,44.34900827851496
-1.0942944190914377,44.34722064194253
-1.0211107200819551,44.3454758556498
-0.9479182486905291,44.343774114422175
-0.8747169736302753,44.342115613045074
-0.8015068636143186,44.340500546303886
-0.7282878873557754,44.33892910898403
-0.6550600135677582,44.337401495870914
-0.5818232109634085,44.33591790174995
-0.5085774482558199,44.33447852140654
-0.43532269415812674,44.33308354962608
-0.3620589173834521,44.331733181194
-0.28878608664490457,44.33042761089571
-0.2155041706556169,44.32916703351658
-0.1422131381286933,44.32795164384207
-0.06891295777727002,44.32678163665757
0.00439640168555222,44.32565720674846
0.07771497154664253,44.32457854890019
0.15104278309287,44.32354585789815
0.2243798676111366,44.32255932852773
0.2977262563883043,44.32161915557438
0.37108198071126974,44.32072553382348
0.4444470718669047,44.31987865806043
0.5178215611420818,44.31907872307066
0.5912054798236985,44.31832592363957
0.6645988591986143,44.31762045455257
0.7380017305537336,44.31696251059506
0.8114141251759213,44.31635228655246
0.8848360743520516,44.315789977210166
0.9582676093690212,44.315275777353605
1.0317087615136948,44.31480988176817
1.10515956207297,44.31439248523928
1.1786200423337068,44.314023782552326
1.2520902335828064,44.313703968492725
1.325570167107137,44.3134332378459
1.3990598741935694,44.31321178539723
1.4725593861290083,44.31303980593215
1.5460687342003103,44.31291749423607
1.6195879496943748,44.31284504509436
1.6931170638980726,44.31282265329247
1.7666561080982763,44.31285051361579
1.8402051135818827,44.312928820849734
1.9137641116357518,44.31305776977972
1.9873331335467892,44.31323755519112
2.0609122106018507,44.313468371869384
2.1345013740878365,44.313750414599895
2.20810065529162,44.314083878168084
2.281710085500068,44.314468957359324
2.355329696000081,44.31490584695905
2.4289595180785213,44.31539474175267
2.5025995830222865,44.31593583652559
2.57624992211825,44.31652932606321
2.649910566653281,44.317175405150934
2.7235815479142778,44.317874268574194
2.7972628971881033,44.31862611111838
2.870954645761655,44.319431127568905
2.9446568249218057,44.32028951271116
3.0183694659554234,44.32120146133059
3.0920926001494102,44.32216716821258
3.1658262587906254,44.32318682814254
3.239570473165971,44.32426063590588
3.3133252745623043,44.325388786288
3.3870906942665258,44.32657147407433
3.460866763565508,44.327808894050264
3.5346535137461217,44.3291012410012
3.6084509760952628,44.33044870971257
3.682259181899795,44.33185149496977
3.7560781624466184,44.33330979155819
3.829907949022603,44.334823794263286
3.9037485729146173,44.336393697870406
3.977600065409563,44.338019697165
4.051462457794301,44.33970198693248
4.125335727601625,44.34144055406682
4.19921957348476,44.34323430690892
4.273113603934882,44.34508180510214
4.347017427397821,44.346981608114575
4.4209306523194005,44.348932275414306
4.494852887145474,44.350932366469415
4.568783740321858,44.35298044074798
4.642722820294402,44.355075057718075
4.716669735508943,44.35721477684781
4.7906240944112914,44.35939815760524
4.864585505447311,44.36162375945846
4.938553577062813,44.363890141875544
5.012527917703655,44.36619586432459
5.086508135815645,44.368539486273654
5.160493839844644,44.37091956719084
5.23448463823648,44.373334666544224
5.3084801394369725,44.37578334380189
5.382479951891978,44.37826415843192
5.456483684047306,44.380775669902405
5.530490944348818,44.3833164376814
5.604501341242337,44.385885021237
5.67851448317369,44.3884799800373
5.752529978588725,44.391099873550374
5.826547435933264,44.3937432612443
5.900566463653159,44.396408702587166
5.974586670194233,44.39909475704707
6.048607664002312,44.40179998409205
6.122629053523252,44.40452294319022
6.196650447202869,44.40726219380968
6.270671453487015,44.410016295418465
6.344691680821506,44.412783807484686
6.418710737652198,44.41556328947644
6.49272823242491,44.41835330086176
6.566743773585476,44.42115240110877
6.640756969579742,44.42395914968555
6.714767428853527,44.426772106060156
6.788774759852691,44.4295898297007
6.862778571023049,44.432410880075246
6.936778470810433,44.43523381665188
7.010774067660691,44.4380571988987
7.084764970019642,44.44087958628375
7.158750786333143,44.44369953827514
7.232731125047009,44.44651561434097
7.306705594607089,44.44932637394928
7.38067380345921,44.45213037656819
7.4546353600492,44.45492618166575
7.528589872822913,44.45771234871007
7.602536950226156,44.4604874371692
7.676476200704795,44.463250006511245
7.750407232704652,44.46599861620431
7.824329654671549,44.46873182571642
7.898243075051342,44.471448194515716
7.972147102289841,44.474146282070215
8.046041344832911,44.47682464784807
8.11992541112637,44.47948185131733
8.193798909616042,44.48211645194606
8.267661448747786,44.48472700920237
8.341512636967414,44.48731208255434
8.41535208272078,44.489870231470036
8.489179394453702,44.49240001541754
8.562994180612032,44.49489999386494
8.636796049641594,44.49736872628033
8.710584609988219,44.49980477213178
8.784359470097753,44.50220669088738
8.85812023841602,44.50457304201521
8.931866523388866,44.50690238498335
9.005597933462123,44.50919327925988
9.079314077081612,44.51144428431287
9.153014562693189,44.513653959610444
9.22669899874266,44.51582086462063
9.300366993675901,44.51794355881156
9.374018155938709,44.520020601651275
9.447652093976943,44.52205055260789
9.521268416236426,44.52403197114945
9.59486673116299,44.52596341674408
9.668446647202483,44.52784344885984
9.742007772800719,44.5296706269648
9.815549716403563,44.53144351052706
9.889072086456826,44.53316065901471
9.96257449140634,44.534820631895826
10.036056539697965,44.53642198863848
10.109517839777505,44.53796328871075
10.18295800009082,44.539443091580736
10.256376629083737,44.54085995671652
10.329773335202079,44.54221244358616
10.4031477268917,44.54349911165776
10.476499412598411,44.54471852039939
10.549828000768073,44.54586922927915
10.6231330998465,44.5469497977651
10.696414318279546,44.547958785325356
10.769671264513033,44.54889475142795
10.842903546992787,44.549756255541006
10.916110774164666,44.55054185713259
10.989292554474483,44.55125011567079
11.062448496368093,44.55187959062368
11.135578208291323,44.552428841459346
11.20868129868999,44.55289642764588
11.281757376009953,44.553280908651345
11.354806048697034,44.55358084394385
11.427826925197076,44.55379479299144
11.500819613955905,44.55392131526224
11.573783723419366,44.55395897022428
11.646718862033287,44.55390631734568
11.719624638243495,44.55376191609453
11.792500660495845,44.553524325938895
11.86534653723615,44.55319210634685
11.938161876910266,44.55276381678649
12.010946287964016,44.552238016725894
12.083699378843226,44.551613265633144
12.156420757993756,44.55088812297634
12.229110033861406,44.55006114822352
12.301766814892044,44.549130900842805
12.374390709531493,44.54809594030226
12.446981326225574,44.54695482606997
12.519538273420142,44.54570611761402
12.59206115956102,44.5443483744025
12.664549593094051,44.54288015590348
12.737003182465056,44.541300021585045
12.809421536119892,44.539606530915286
12.881804262504374,44.53779824336225
12.95415097006434,44.53587371839408
13.026461267245637,44.53383151547881
13.098734762494082,44.53167019408455
13.170971064255522,44.52938831367934
13.243169780975798,44.526984433731315
13.31533052110072,44.52445711370852
13.387452893076151,44.521804913079066
13.459536505347902,44.51902639131102
13.531580966361833,44.51612010787247
13.60358588456375,44.51308462223147
13.675550868399512,44.509918493856134
13.74747552631495,44.506620282214556
13.819359466755877,44.503188546774766
13.891202298168158,44.49962184700489
13.963003628997605,44.495918742373
14.03476306769007,44.49207779234718
14.106480222691378,44.4880975563955
14.178154702447356,44.48397659398606
